pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
5140	Chłopiec skacze z trampoliny do basenu , w którym pływa dziewczyna z kółkiem , które jest dmuchane .	Mężczyzna stoi po pas w wodzie z uniesionymi rękami , którymi właśnie podrzucił dziewczynkę .	1.0	NEUTRAL
5142	Dwie osoby grają w piłkę siatkową na basenie .	Dwie osoby w basenie grają pod siatką w piłkę wodną .	4.33	ENTAILMENT
5143	Kobieta i dwóch chłopców bawią się , a trzeci chłopiec oddala się od nich .	Kobieta i dwóch małych chłopców bawią się na huśtawce na placu zabaw , a trzeci chłopiec oddala się od nich , biegnąc .	3.5	ENTAILMENT
5144	Mężczyzna trzymający kij golfowy i mężczyzna stojący tuż obok patrzą przed siebie .	Kobieta i mężczyzna całują się , stojąc boso na piasku .	0.5	NEUTRAL
5145	Człowiek trzyma chłopca nad siodełkiem huśtawki .	Chłopiec w czerwonym ubraniu jest trzymany przez osobę .	2.33	NEUTRAL
5146	Dwa psy , duży i mały , spoglądają w kierunku jedzenia na kuchennym blacie .	Dwa psy , jeden duży , spoglądają w kierunku jedzenia na kuchennym blacie .	4.33	ENTAILMENT
5147	Czarna limuzyna ozdobiona kwiatami stoi pod zatłoczonymi schodami .	Inna dziewczynka stoi wśród dymu na torze z pełną widownią .	0.0	NEUTRAL
5148	Dziewczynka całuje się na ławce w parku .	Dziewczynka całuje z zamkniętymi oczami pysk psa .	2.0	NEUTRAL
5149	Otyła kobieta w fartuchu siedzi przy toaletach na dworze .	Trzy kobiety z bukietami kwiatów stoją obok pięciu mężczyzn we frakach .	0.17	NEUTRAL
5150	Trzej mężczyźni jadą uczepieni z tyłu zatłoczonego samochodu .	Mężczyzna w kasku i kamizelce wiosłuje w kajaku po wzburzonej wodzie .	0.5	NEUTRAL
5151	Nikt nie śmieje się , huśtając się na zielonej huśtawce .	Uśmiechnięty chłopiec o jasnych włosach buja się na huśtawce .	2.83	CONTRADICTION
5152	Grupa dzieci i kilku dorosłych stoją .	Pięciu dorosłych i czwórka dzieci pozuje do zdjęcia przed kominkiem , obok choinki .	2.5	NEUTRAL
5153	Drapieżny ptak siedzi na kamienistej plaży , patrząc w stronę wody .	Kobieta w kostiumie kąpielowym siedzi na plaży pod różowym parasolem .	1.33	NEUTRAL
5154	Trzy kobiety z bukietami kwiatów i w eleganckich sukniach stoją obok pięciu mężczyzn we frakach .	Trzy kobiety w eleganckich sukniach stoją obok pięciu mężczyzn we frakach .	4.0	NEUTRAL
5155	Mężczyzna z brodą , w wianku i kolorowej bluzie gra na małej gitarze na schodach .	Mężczyzna z brodą , w wianku i kolorowej bluzie , gra na małej gitarze na basenie .	4.0	NEUTRAL
5156	Dziewczynki w kolorowych strojach i chustach na głowach stoją w dużej grupie .	Mały ptak siedzi na trawie , trzymając robaka w dziobie .	0.0	NEUTRAL
5157	Mężczyzna w kapeluszu trzymający lasso w dłoni siedzi na rozpędzonym koniu .	Mężczyzna jedzie na brązowym koniu , który jest rozpędzony , wzdłuż płotu .	2.83	NEUTRAL
5159	Mały pies gryzie trzymany przez kogoś pluszowy kapeć .	Mały kudłaty pies siedzi na dywanie tuż obok kapcia w kształcie maskotki .	2.67	NEUTRAL
5160	Dwoje otyłych ludzi siedzi na ławce .	Chłopiec wpada ze zjeżdżalni do małego basenu , w którym pływają dmuchane koła .	0.0	NEUTRAL
5161	Uśmiechnięta dziewczynka siedzi na plastikowej żółto - niebieskiej huśtawce .	Na dużym terenie stoi zgromadzone wielkie zbiorowisko ludzi .	0.33	NEUTRAL
5162	Kilka osób znajduje się w pomieszczeniu ze zwierzętami .	Nikt nie znajduje się w pomieszczeniu ze zwierzętami .	3.83	CONTRADICTION
5163	Mężczyzna w żółto - czarnym przebraniu , które jest ozdobione piórami , gra na bębnie .	Kobieta gra na skrzypcach wraz z zespołem muzycznym w plenerze .	0.5	NEUTRAL
5164	Mężczyzna w koszulce z krótkim rękawem i krótkich spodenkach zjeżdża na nartach z góry częściowo pokrytej śniegiem .	Chłopiec i trzy dziewczyny , wszyscy ubrani w niebiesko - granatowe stroje , idą drogą w pobliżu drzew palmowych .	0.17	NEUTRAL
5165	Dwie osoby rzucają do siebie kolorową piłką na basenie , w pobliżu zjeżdżalni .	W basenie ze zjeżdżalnią dwie dziewczynki odbijają między sobą dmuchaną piłkę .	3.83	NEUTRAL
5166	Dwaj hokeiści zderzają się ze sobą na lodzie .	Dwie kobiety zderzają się ze sobą podczas walki na ringu .	1.5	NEUTRAL
5167	Jedna dziewczyna z łyżwami na nogach siedzi na barierce i patrzy na telefon , a druga stoi obok .	Dwoje dzieci w zimowych strojach wychodzi ze śniegu na ulicę , jedno z nich trzyma na plecach czerwone sanki .	0.83	NEUTRAL
5168	Ciemnoskóra kobieta z niebieską torebką przechodzi obok czterech mężczyzn grających na instrumentach .	Trzy dziewczynki nie przyglądają się chłopcu , który gra na harmonijce w towarzystwie mężczyzny z gitarą .	0.67	NEUTRAL
5169	Trzech mężczyzn w białych strojach i spódnicach gra na gitarach i perkusji , a jeden mężczyzna trzyma mikrofon .	Trzech chłopaków podskakuje na asfaltowej drodze , a czwarty biegnie tuż za nimi .	0.67	NEUTRAL
5171	Starszy mężczyzna w koszuli i krawacie wykonuje szpagat na drewnianej podłodze .	Człowiek siedzi pod parasolem na kocu , który jest rozłożony pod ścianą budynku .	0.67	NEUTRAL
5172	Grupa dzieci siedzi na ziemi pod ścianą budynku .	Żadna grupa nie siedzi na ziemi pod ścianą budynku .	4.17	CONTRADICTION
5173	Mężczyzna w okularach przeciwsłonecznych wraz z małym chłopcem nie płyną żółtym kajakiem .	Mężczyzna i dziecko płyną żółtym kajakiem .	3.17	CONTRADICTION
5174	Dziewczynka wskakuje do basenu .	Czworo dzieci w strojach kąpielowych skacze do basenu .	2.0	NEUTRAL
5175	Antylopa gnu jest goniona na sawannie przez lwicę .	Lwica goni antylopę gnu na sawannie .	5.0	ENTAILMENT
5177	Kobieta w sportowym stroju wykonuje skok w dal .	Chłopak kozłuje piłką do koszykówki na boisku na świeżym powietrzu .	0.83	NEUTRAL
5178	Mężczyzna grający na saksofonie stoi pod ścianą obok żółto - czerwonego hydrantu .	Publiczność przygląda się jak mężczyzna gra na saksofonie i dziecko gra na bębnach .	1.5	NEUTRAL
5180	Mężczyzna i dwie kobiety siedzą jedno za drugim na motocyklu .	Kobieta stoi na kolorowej desce surfingowej i płynie na fali .	0.67	NEUTRAL
5181	Na sali gimnastycznej chłopak w białej koszulce biegnie , trzymając piłkę do koszykówki , a za nim widać innych chłopców .	Na sali gimnastycznej chłopak w sportowym stroju biegnie , trzymając piłkę do koszykówki , a za nim widać innych chłopców .	4.5	NEUTRAL
5182	Ręce są podstawiane pod pysk wielbłąda przez dziewczynkę .	Słoń idzie drogą i niesie w trąbie pęk trawy .	0.0	NEUTRAL
5184	Kilka dużych psów w zaprzęgu ciągnie mężczyznę w niebieskiej czapce po śniegu .	Mężczyzna unoszący rękę do góry jest ciągnięty po śniegu przez psi zaprzęg .	3.17	NEUTRAL
5186	Osoba trzyma chłopca w czerwonym ubraniu , stojąc koło huśtawki .	Chłopiec jest trzymany nad siodełkiem huśtawki przez człowieka .	4.0	NEUTRAL
5187	Dwa biało - brązowe psy stoją naprzeciwko siebie na trawie .	Duży biało - brązowy pies podskakuje naprzeciwko mniejszego psa o długich uszach .	2.67	NEUTRAL
5189	Kobieta z plecakiem jedzie na rowerze po ulicy obok samochodów .	Otyła kobieta z plecakiem jedzie rowerem po ulicy .	3.5	NEUTRAL
5192	Mała dziewczynka w stroju gimnastycznym nie stoi na równoważni .	Mała dziewczynka w stroju gimnastycznym stoi na równoważni .	4.0	CONTRADICTION
5193	Ubrany na czarno mężczyzna i kobieta w bluzce w paski siedzą naprzeciwko siebie przy stoliku .	Kobieta stoi przy straganie z bananami , trzymając plastikowe torby .	0.83	NEUTRAL
5194	Dziewczynka skacze z dużego kamienia obok stojącej pod skałami drugiej dziewczynki .	Dziewczynka skacze , a inne dziecko stoi .	3.5	NEUTRAL
5195	Kobieta w sukience siedzi na kamienistej plaży , patrząc przed siebie .	Żadna kobieta nie siedzi na kamienistej plaży , patrząc przed siebie .	3.33	CONTRADICTION
5196	Dwie osoby w kaskach wyciągają motocykl z piasku .	Motocykl jest wyciągany z piasku przez dwie osoby w kaskach .	5.0	ENTAILMENT
5198	Pięciu dorosłych i czwórka dzieci pozuje do zdjęcia .	Pięciu dorosłych i czwórka dzieci pozuje do zdjęcia przed kominkiem , obok choinki .	4.17	ENTAILMENT
5200	Starszy mężczyzna w dużym kapeluszu siedzi nad wodą niedaleko drewnianego pomostu .	Mężczyzna w kapeluszu siedzi z gitarą na trybunie nad wodą .	1.5	NEUTRAL
5201	Dwóch mężczyzn w zimowych strojach stoi przy obładowanych rzeczami rowerach obok ośnieżonej drogi .	Chłopak w niebieskim stroju , obserwowany przez dwóch innych chłopaków z deskorolkami , wykonuje na schodach skok na deskorolce .	0.0	NEUTRAL
5203	Ludzie w zimowych strojach jeżdżą na łyżwach na zatłoczonym lodowisku .	Szary ptak z długim dziobem unosi się w powietrzu nad wodą .	0.0	NEUTRAL
5204	Nikt nie ma na ramionach puszystych futer .	Dwie skośnookie kobiety z kwiatami we włosach mają na ramionach puszyste futra .	3.17	CONTRADICTION
5205	Poprzeczka jest zrzucana przez sportowca .	Sportowiec zrzuca poprzeczkę , wykonując skok z tyczką .	4.33	ENTAILMENT
5206	Ludzie , niektórzy w turbanach , chodzą i siedzą na plaży , a wśród nich przebywają wielbłądy .	Grupa mężczyzn wraz z wielbłądami przebywa na plaży w pobliżu wody .	3.67	NEUTRAL
5209	Młoda kobieta śpiewa i gra na gitarze w słoneczny dzień .	Kobieta w czarnej bluzce i spódnicy w kratę gra na skrzypcach razem z muzykami , którzy grają na innych instrumentach .	2.5	NEUTRAL
5211	Woda jest lana z węża pod maskę białego samochodu przez strażaka .	Mężczyzna w kasku i ubraniu ochronnym polewa wodą auto uniesione na lewarku .	2.83	NEUTRAL
5213	Człowiek asekurowany przez drugą osobę jedzie sportowym motorem po zakręcie .	Człowiek jedzie sportowym motorem po zakręcie .	4.0	NEUTRAL
5214	Chłopiec trzymający przy twarzy okulary dorosłej osoby patrzy na miniaturowy pociąg .	Trzech chłopców unosi się na wodzie , trzymając się dmuchanego koła .	0.67	NEUTRAL
5215	Brudny samochód terenowy stoi zapadnięty w błocie .	Samochód terenowy z kołem przy tylnej szybie stoi zakopany w błocie .	4.0	NEUTRAL
5216	Mały chłopiec patrzy w bok po ściągnięciu okularów .	Chłopiec trzymający przy twarzy okulary dorosłej osoby patrzy na miniaturowy pociąg .	2.17	NEUTRAL
5217	Chłopiec o rudych włosach siedzi na kolorowym fotelu , trzymając w rękach małą gitarę .	Chłopiec gra na gitarze , siedząc w fotelu przykrytym kolorową kapą .	2.5	NEUTRAL
5218	Przy kamienistym brzegu nad wodą stoi mężczyzna w kapeluszu z wędką .	Wśród ludzi nad wodą stoi mężczyzna w kapeluszu z wędką .	3.67	NEUTRAL
5220	Mężczyzna w kapeluszu trzymający lasso w dłoni siedzi na rozpędzonym koniu .	Mężczyzna w kapeluszu trzymający lasso siedzi w nosidełku na rozpędzonym koniu .	3.83	ENTAILMENT
5221	Dwie osoby trzymają rozłożony na ziemi spadochron .	Rozłożony na ziemi spadochron jest trzymany przez dwie osoby .	5.0	ENTAILMENT
5223	Dziewczynka o ciemnych włosach trzyma w rękach aparat z dużym obiektywem , przykładając go do twarzy .	Ciemnowłose dziecko robi zdjęcie dużym aparatem .	3.17	NEUTRAL
5224	Dziewczyna i chłopak w okularach leżą obok siebie .	Dziewczyna leży na brzuchu na łóżku , a obok leży oparty o nią chłopak w okularach .	3.83	ENTAILMENT
5225	Kobieta z rakietą tenisową patrzy ku górze z ręką , która jest uniesiona wysoko .	Kobieta w sportowym stroju stoi na boisku z jedną ręką wyciągniętą do góry , w drugiej ręce trzymając rakietkę do tenisa .	3.5	NEUTRAL
5226	Człowiek płynie po wzburzonej wodzie na desce z żaglem niedaleko brzegu .	Chłopak płynie po wburzonej wodzie na desce , trzymając się liny .	2.33	NEUTRAL
5227	Dwa psy w wodzie jednocześnie trzymają w pyskach niebieski przedmiot .	Dwa psy w wodzie jednocześnie trzymają w pyskach biało - niebieski przedmiot .	4.0	ENTAILMENT
5228	Czarno - brązowy pies w różowym sweterku siedzi z uniesionymi przednimi łapami do góry .	Mężczyzna trzymający kij golfowy i mężczyzna stojący tuż obok patrzą przed siebie .	0.0	NEUTRAL
5229	Mężczyzna w czerwonej kurtce i krótkich spodenkach trzyma w rękach fragment kartonu z czerwonym napisem .	Mężczyzna w czapce trzyma w rękach fragment kartonu z czerwonym napisem .	3.83	NEUTRAL
5230	Samochody wyścigowe jadą blisko siebie po podłodze .	Samochody wyścigowe jadą blisko siebie po torze .	3.67	NEUTRAL
5231	Sportowy samochód wjeżdża na zakręcie w wodę , która rozpryskuje się dookoła .	Sportowy samochód nie wjeżdża na zakręcie w wodę , która rozpryskuje się dookoła .	4.33	CONTRADICTION
5232	Dziewczyna w szortach , zielonej koszulce i okularach stoi w rozkroku na saniach ciągniętych po śniegu przez psi zaprzęg obok stacji kolejowej .	Dziewczyna w szortach , zielonej koszulce i okularach stoi w rozkroku na torach obok stacji kolejowej .	3.67	NEUTRAL
5233	Ludzie chodzą i siedzą , a wśród nich przebywają wielbłądy .	Dwoje dzieci siedzi na wielbłądach w pobliżu wysokich gór .	2.33	NEUTRAL
5234	Nikt nie stoi na plaży w pobliżu łodzi .	Dwaj mężczyźni z wędkami stoją na plaży w pobliżu łodzi .	3.83	CONTRADICTION
5235	Ludzie spacerują i siedzą na plaży , a jedna z osób puszcza latawiec .	Widziana od tyłu kobieta w czarnym płaszczu i brązowej czapce idzie między ławkami i drzewami po chodniku , na którym są kałuże .	0.17	NEUTRAL
5237	Nikt nie stoi na peronie obok starej dymiącej lokomotywy .	Mężczyzna stoi na peronie obok starej dymiącej lokomotywy .	3.33	CONTRADICTION
5238	Mężczyzna skacze z zieloną deską snowboardową .	Mężczyzna skacze z deską .	3.83	NEUTRAL
5239	Mężczyzna w białych spodniach skacze przed siebie , wyginając tułów do tyłu , a czarny byk biegnie , kierując łeb w jego stronę .	Otyły mężczyzna siedzi przy stoisku z akcesoriami wojskowymi .	0.17	NEUTRAL
5240	Ludzie stoją przy odbiorze bagażu na lotnisku .	Żadna grupa nie czeka w dużej hali przy taśmie bagażowej .	2.83	NEUTRAL
5241	Ktoś podtrzymuje na mętnej wodzie małe dziecko .	Ktoś podtrzymuje na wodzie małe dziecko .	4.17	NEUTRAL
5245	Trzy starsze kobiety , w tym dwie podpierające się laską , idą po kamienistym terenie .	Młody mężczyzna bez koszulki stoi na plaży i żongluje trzema pałkami .	0.0	NEUTRAL
5246	Chłopiec o jasnych włosach jedzie na hulajnodze po chodniku .	Kobieta idzie z psem na smyczy , podtrzymując za rękę dziewczynkę , która jedzie monocyklem .	0.5	NEUTRAL
5247	Mężczyzna kuca wśród krzaków z aparatem fotograficznym , spoglądając przez obiektyw .	Mężczyzna ubrany w maskujące barwy robi zdjęcie , kucając w zaroślach .	3.5	ENTAILMENT
5249	Mały chłopiec huśta się na huśtawce zrobionej z opony .	Uśmiechnięty chłopiec buja się na huśtawce , która jest zrobiona z opony i łańcuchów .	3.67	ENTAILMENT
5250	Duża grupa dzieci siedzi obok przechodzących chodnikiem przechodniów .	Starsza kobieta o skośnych oczach siedzi obok przechodzących chodnikiem przechodniów .	2.33	NEUTRAL
5251	Mężczyzna stoi na desce surfingowej , płynąc po wodzie i wiosłując kijem .	Mężczyzna stoi na desce surfingowej i płynie po wodzie , wiosłując kijem .	5.0	ENTAILMENT
5252	Kilku mężczyzn gra na instrumentach dętych i perkusji pod oknami budynku .	Kilku mężczyzn gra na gitarze , instrumentach dętych i perkusji pod oknami budynku .	4.17	ENTAILMENT
5253	Ciemnoskóry , siwy mężczyzna w okularach siedzi przy niewielkim stoliku i czyta gazetę .	Mężczyzna w okularach czyta gazetę , siedząc przy stoliku , na którym stoi szklanka z napojem .	3.5	NEUTRAL
5254	Dżokej skacze na koniu .	Osoba na ciemnym koniu przeskakuje przez przeszkodę .	3.5	ENTAILMENT
5255	Dwie dziewczynki siedzą za kierownicą dużego quada .	Człowiek jedzie quadem , unosząc się nad ziemią .	1.5	NEUTRAL
5257	Dziecko w kurtce stoi nad brzegiem wody i trzyma w ręku figurkę , a zdjęcie jest robione przez kobietę w czarnym stroju .	Dziecko w kurtce stoi nad brzegiem wody i trzyma w ręku figurkę , a kobieta w czarnym stroju robi zdjęcie .	5.0	ENTAILMENT
5259	Obok zagrody z owcami stoją chłopiec i kobieta , którzy trzymają na rękach owieczki .	Byk jest ujeżdżany przez kowboja obserwowanego zza ogrodzenia przez kilka osób .	0.5	NEUTRAL
5260	Dziecko huśta się na huśtawce i patrzy na stojącą obok kobietę w zielonej kurtce .	Dziecko , które siedzi na huśtawce , uśmiecha się do stojącej obok kobiety .	3.33	NEUTRAL
5261	Kobieta płynie na kolorowej desce , unosząc się na dużej fali .	Pies płynie na kolorowej desce , unosząc się na dużej fali .	3.83	NEUTRAL
5262	Jedna małpa skacze na drugą z wyciągniętymi łapami .	Jedna małpa skacze na drugą z łapami , które są wyciągnięte .	5.0	ENTAILMENT
5263	Włochaty owad ze skrzydełkami siedzi na żółtym kwiatku .	Chłopiec stoi z dużym wężem zawieszonym na szyi .	0.17	NEUTRAL
5264	Mężczyzna w rękawicy ochronnej trzyma ptaka z rozłożonymi skrzydłami .	Mężczyzna w rękawicy ochronnej trzyma ptaka , który ma rozłożone skrzydła .	5.0	ENTAILMENT
5265	Pięć osób w strojach kąpielowych skacze razem do wody .	Pięć dziewczyn w kostiumach kąpielowych skacze do wody , trzymając się za ręce .	3.67	ENTAILMENT
5267	Ryba jest wyławiana z potoku wędką przez chłopca .	Chłopiec wyławia z potoku wędką rybę , na którą dziewczynka wskazuje palcami .	3.83	ENTAILMENT
5268	Kobieta pochyla się nad dzieckiem w wózku obok mężczyzny leżącego na ławce .	Kobieta pochyla się nad wózkiem , na łóżku ustawionym pod różową ścianą siedzi dziewczynka , jeden mężczyzna leży na ławce , a drugi mężczyzna siedzi na ławce obok .	3.5	NEUTRAL
5269	Nikt nie ściga się na brązowych koniach na torze w pobliżu gór .	Cztery osoby w sportowych strojach ścigają się na brązowych koniach na torze w pobliżu gór .	3.5	CONTRADICTION
5270	Dwie osoby oddalają się na nartach biegowych od ciemnoskórych osób .	Trzy osoby z plecakami widziane od tyłu stoją na śniegu z nartami na nogach , a przed nimi idą na nartach dwie kolejne osoby .	1.67	NEUTRAL
